time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-12-24,271.6,268.8,274.2,0.0,0.0,255.0,3.7,,1024.7,
2018-12-25,275.9,272.0,281.4,0.3,0.0,202.0,2.5,,1026.1,
2018-12-26,276.6,271.4,282.0,0.0,0.0,125.0,2.4,,1029.6,
2018-12-27,280.8,277.5,285.3,16.5,0.0,154.0,7.5,,1011.5,
2018-12-28,276.3,270.9,285.3,0.5,0.0,247.0,8.0,,1010.3,
2018-12-29,271.3,268.8,272.5,0.5,0.0,267.0,3.6,,1025.1,
2018-12-30,271.1,266.4,275.9,0.0,0.0,211.0,5.3,,1019.4,
2018-12-31,276.0,273.8,278.1,21.8,0.0,97.0,4.2,,1008.8,
2019-01-01,272.4,270.3,275.3,0.0,0.0,342.0,3.9,,1024.5,
2019-01-02,271.8,270.3,273.1,0.3,0.0,232.0,4.2,,1021.5,
2019-01-03,273.1,269.2,278.1,0.0,0.0,223.0,5.1,,1017.1,
2019-01-04,276.8,273.1,283.1,0.0,0.0,246.0,3.8,,1009.1,
2019-01-05,278.1,272.5,284.8,0.0,0.0,262.0,3.6,,1011.8,
2019-01-06,277.2,275.9,278.8,0.0,0.0,73.0,5.6,,1022.5,
2019-01-07,281.2,278.1,285.9,8.6,0.0,194.0,8.0,,1008.0,
2019-01-08,277.6,269.8,281.4,0.0,0.0,274.0,6.8,,1010.9,
2019-01-09,267.0,264.8,269.8,0.0,0.0,310.0,6.9,,1025.4,
2019-01-10,266.6,263.8,269.2,0.0,0.0,329.0,2.6,,1031.1,
2019-01-11,270.9,267.5,272.5,0.0,0.0,181.0,2.6,,1029.1,
2019-01-12,272.2,272.0,273.1,5.3,76.0,93.0,5.2,,1027.7,
2019-01-13,271.9,270.3,273.1,0.5,76.0,41.0,5.6,,1029.4,
2019-01-14,269.4,267.0,270.9,0.0,76.0,272.0,4.1,,1028.4,
2019-01-15,270.8,269.2,273.8,0.0,76.0,249.0,5.8,,1022.4,
2019-01-16,273.2,271.4,274.8,0.0,51.0,14.0,4.1,,1024.0,
2019-01-17,273.2,271.4,275.3,0.0,25.0,9.0,2.6,,1019.8,
2019-01-18,272.4,271.4,273.1,0.5,25.0,10.0,4.7,,1021.4,
2019-01-19,269.8,263.8,271.4,8.6,127.0,39.0,9.2,,1017.9,
2019-01-20,262.1,259.2,265.3,1.3,152.0,335.0,6.4,,1027.3,
2019-01-21,261.6,259.8,263.8,0.0,152.0,145.0,4.1,,1034.5,
2019-01-22,269.2,262.5,275.3,3.0,127.0,175.0,4.8,,1021.1,
2019-01-23,271.0,267.0,274.8,5.3,102.0,312.0,4.2,,1008.8,
2019-01-24,263.8,257.0,268.1,0.0,102.0,263.0,5.7,,1014.4,
2019-01-25,256.5,252.5,259.2,0.8,127.0,268.0,5.1,,1025.1,
2019-01-26,258.5,252.5,262.5,2.0,178.0,263.0,3.2,,1021.5,
2019-01-27,258.2,254.2,262.0,0.0,152.0,266.0,3.5,,1020.9,
2019-01-28,266.9,260.3,274.8,11.4,229.0,229.0,6.9,,1005.9,
2019-01-29,257.1,250.3,261.4,0.0,203.0,269.0,7.8,,1016.5,
2019-01-30,246.6,243.1,250.3,0.0,203.0,270.0,7.6,,1027.4,
2019-01-31,250.0,244.2,256.4,1.3,229.0,232.0,3.2,,1032.5,
2019-02-01,262.2,256.4,267.0,0.5,203.0,142.0,2.6,,1028.1,
2019-02-02,272.6,263.8,278.1,0.0,152.0,203.0,4.7,,1018.9,
2019-02-03,279.2,276.4,282.5,0.0,0.0,203.0,4.7,,1011.4,
2019-02-04,280.2,272.0,283.8,0.8,0.0,229.0,5.2,,1008.3,
2019-02-05,272.2,270.3,274.2,6.6,0.0,44.0,4.8,,1019.1,
2019-02-06,274.8,273.8,276.4,2.0,0.0,14.0,3.3,,1014.2,
2019-02-07,273.4,261.4,280.9,12.7,0.0,294.0,6.0,,1009.7,
2019-02-08,260.8,258.1,263.8,0.0,0.0,275.0,8.6,,1033.6,
2019-02-09,264.2,259.2,269.8,0.0,0.0,106.0,2.9,,1044.9,
2019-02-10,269.8,268.1,271.4,1.5,25.0,125.0,3.0,,1029.4,
2019-02-11,272.1,271.4,273.1,5.1,0.0,67.0,5.5,,1020.3,
2019-02-12,272.1,267.0,273.8,7.4,25.0,258.0,6.5,,1004.4,
2019-02-13,266.8,262.5,272.0,0.0,25.0,247.0,7.3,,1014.5,
2019-02-14,277.3,272.0,280.9,0.0,0.0,208.0,5.1,,1003.8,
2019-02-15,266.0,261.4,273.8,0.0,0.0,288.0,6.3,,1013.9,
2019-02-16,268.6,265.3,272.0,0.0,0.0,14.0,4.3,,1020.1,
2019-02-17,270.3,269.2,271.4,3.3,51.0,77.0,5.1,,1013.4,
2019-02-18,270.0,267.5,272.5,2.3,102.0,359.0,3.4,,1027.2,
2019-02-19,269.4,263.1,273.8,0.0,51.0,87.0,2.2,,1035.5,
2019-02-20,273.4,271.4,275.9,1.5,25.0,152.0,6.2,,1013.8,
2019-02-21,272.4,269.8,274.8,0.0,0.0,270.0,5.4,,1022.4,
2019-02-22,272.8,268.1,276.4,0.0,0.0,48.0,3.5,,1029.8,
2019-02-23,276.1,274.8,282.5,11.4,0.0,108.0,4.2,,1011.9,
2019-02-24,272.3,263.1,280.9,0.3,0.0,260.0,11.4,,1004.7,
2019-02-25,264.3,259.8,268.1,0.0,0.0,303.0,4.8,,1031.1,
2019-02-26,267.6,265.3,269.2,0.0,0.0,49.0,5.7,,1032.3,
2019-02-27,269.5,264.8,273.1,0.0,0.0,341.0,4.4,,1023.1,
2019-02-28,267.1,262.5,270.9,0.0,0.0,355.0,2.2,,1025.4,
2019-03-01,271.9,269.2,274.2,0.0,0.0,48.0,2.5,,1022.7,
2019-03-02,272.1,270.9,274.8,0.0,0.0,350.0,3.7,,1024.1,
2019-03-03,266.6,258.8,270.9,0.0,0.0,324.0,5.2,,1024.5,
2019-03-04,258.8,254.2,263.8,0.0,0.0,272.0,6.9,,1024.7,
2019-03-05,263.2,260.3,267.5,0.0,0.0,279.0,7.4,,1022.6,
2019-03-06,266.9,260.9,273.1,0.0,0.0,267.0,5.9,,1027.0,
2019-03-07,268.4,264.2,270.9,0.0,0.0,22.0,3.1,,1028.6,
2019-03-08,272.6,268.1,277.0,0.0,0.0,98.0,2.7,,1022.8,
2019-03-09,275.8,271.4,279.8,13.5,0.0,117.0,5.9,,1007.8,
2019-03-10,275.3,272.0,277.0,0.0,0.0,260.0,10.0,,1012.5,
2019-03-11,274.0,270.9,279.2,0.0,0.0,280.0,4.5,,1028.4,
2019-03-12,276.5,269.8,282.5,0.0,0.0,186.0,3.8,,1026.4,
2019-03-13,282.9,278.1,289.2,16.0,0.0,172.0,5.3,,1011.2,
2019-03-14,285.0,277.5,290.9,12.4,0.0,199.0,8.4,,998.1,
2019-03-15,276.3,273.1,277.5,0.3,0.0,268.0,7.6,,1012.1,
2019-03-16,274.8,271.4,279.2,0.0,0.0,287.0,4.6,,1026.4,
2019-03-17,275.5,271.4,280.3,0.0,0.0,275.0,3.1,,1025.2,
2019-03-18,275.6,270.9,280.3,0.0,0.0,284.0,3.2,,1028.6,
2019-03-19,278.1,272.0,283.1,0.0,0.0,233.0,3.5,,1028.5,
2019-03-20,278.8,277.5,280.3,3.6,0.0,209.0,4.0,,1017.4,
2019-03-21,277.6,275.9,280.9,0.5,0.0,314.0,4.9,,1015.1,
2019-03-22,277.2,272.5,281.4,0.0,0.0,14.0,5.3,,1019.6,
2019-03-23,277.4,270.3,284.8,0.0,0.0,211.0,1.8,,1026.1,
2019-03-24,280.2,275.3,283.8,2.8,0.0,145.0,3.1,,1020.4,
2019-03-25,275.8,272.0,279.2,0.0,0.0,25.0,7.4,,1025.2,
2019-03-26,275.8,270.3,280.9,0.0,0.0,63.0,2.7,,1031.2,
2019-03-27,280.5,272.5,288.1,2.5,0.0,190.0,4.8,,1025.2,
2019-03-28,284.5,280.3,291.4,0.0,0.0,210.0,5.4,,1017.1,
2019-03-29,281.3,277.0,285.9,11.7,0.0,51.0,3.5,,1017.2,
2019-03-30,276.9,272.5,279.8,10.2,0.0,10.0,6.2,,1013.4,
2019-03-31,272.9,268.8,277.5,0.0,0.0,342.0,5.9,,1026.2,
2019-04-01,276.8,270.3,282.5,0.0,0.0,196.0,5.5,,1025.2,
2019-04-02,280.3,276.4,287.0,0.0,0.0,232.0,6.4,,1016.8,
2019-04-03,282.2,275.9,288.1,0.5,0.0,268.0,4.6,,1023.6,
2019-04-04,280.3,277.5,282.0,9.4,0.0,76.0,4.4,,1026.2,
2019-04-05,281.2,278.1,287.0,0.0,0.0,87.0,2.0,,1019.6,
2019-04-06,284.8,278.1,291.4,0.0,0.0,128.0,2.4,,1019.8,
2019-04-07,289.1,284.8,294.2,4.1,0.0,191.0,4.6,,1011.2,
2019-04-08,290.5,284.8,296.4,0.0,0.0,257.0,3.4,,1009.7,
2019-04-09,288.0,278.1,293.1,0.0,0.0,318.0,5.3,,1010.6,
2019-04-10,277.1,275.3,278.8,1.5,0.0,46.0,7.5,,1015.6,
2019-04-11,282.1,277.0,289.2,9.1,0.0,72.0,7.1,,1006.1,
2019-04-12,282.4,277.0,285.3,3.8,0.0,240.0,7.9,,1006.7,
2019-04-13,279.8,275.9,285.3,0.0,0.0,260.0,5.6,,1018.5,
2019-04-14,274.9,273.1,278.1,19.1,76.0,21.0,7.4,,1008.7,
2019-04-15,279.2,272.5,285.3,0.0,0.0,246.0,3.9,,1015.7,
2019-04-16,287.4,281.4,297.0,0.0,0.0,216.0,4.7,,1013.4,
2019-04-17,289.5,282.0,298.1,0.0,0.0,134.0,5.1,,1008.8,
2019-04-18,285.5,279.8,291.4,12.7,0.0,293.0,5.2,,1003.1,
2019-04-19,280.0,278.1,282.5,0.0,0.0,15.0,10.1,,1009.7,
2019-04-20,284.1,278.1,291.4,0.0,0.0,13.0,6.8,,1010.0,
2019-04-21,289.9,280.3,298.8,0.0,0.0,193.0,3.5,,1014.8,
2019-04-22,293.3,287.5,299.8,4.6,0.0,183.0,5.7,,1014.8,
2019-04-23,286.8,283.1,292.0,0.0,0.0,280.0,4.3,,1014.7,
2019-04-24,285.8,280.3,291.4,0.0,0.0,118.0,2.7,,1014.9,
2019-04-25,287.3,281.4,292.0,0.8,0.0,59.0,2.2,,1007.6,
2019-04-26,286.8,283.1,291.4,1.3,0.0,319.0,7.5,,1008.6,
2019-04-27,277.1,273.8,283.8,27.7,25.0,52.0,5.3,,1013.3,
2019-04-28,279.4,274.2,284.2,0.0,0.0,52.0,5.4,,1021.3,
2019-04-29,282.0,279.2,284.8,38.4,0.0,145.0,4.7,,1018.2,
2019-04-30,280.6,277.5,283.1,38.9,0.0,59.0,4.7,,1021.7,
2019-05-01,284.6,280.3,288.8,16.8,0.0,174.0,4.4,,1014.3,
2019-05-02,280.4,279.2,282.5,8.4,0.0,32.0,3.9,,1019.2,
2019-05-03,282.5,279.8,287.0,0.5,0.0,28.0,5.1,,1018.8,
2019-05-04,284.3,278.8,289.2,0.0,0.0,36.0,3.1,,1015.7,
2019-05-05,289.1,279.8,296.4,0.0,0.0,228.0,2.7,,1011.9,
2019-05-06,287.4,281.4,295.3,1.0,0.0,65.0,3.9,,1015.4,
2019-05-07,281.4,280.3,283.1,13.7,0.0,30.0,5.7,,1022.9,
2019-05-08,287.3,281.4,297.5,11.4,0.0,92.0,5.7,,1015.8,
2019-05-09,288.8,282.5,293.8,30.7,0.0,229.0,5.4,,1007.2,
2019-05-10,282.8,280.3,286.4,0.0,0.0,9.0,4.2,,1019.1,
2019-05-11,281.8,280.3,285.3,2.5,0.0,74.0,3.6,,1019.0,
2019-05-12,281.4,279.2,284.8,2.8,0.0,31.0,5.2,,1011.6,
2019-05-13,283.9,279.2,289.2,0.0,0.0,13.0,3.7,,1013.3,
2019-05-14,287.4,279.2,294.2,0.0,0.0,200.0,2.1,,1016.3,
2019-05-15,291.4,284.2,298.1,0.0,0.0,241.0,1.7,,1013.8,
2019-05-16,292.8,288.1,297.5,2.0,0.0,209.0,4.0,,1008.4,
2019-05-17,284.9,280.9,293.8,3.6,0.0,19.0,5.1,,1011.2,
2019-05-18,288.9,280.3,301.4,15.2,0.0,114.0,3.4,,1009.2,
2019-05-19,291.8,284.8,297.0,2.3,0.0,240.0,6.9,,1003.5,
2019-05-20,284.0,281.4,287.0,0.0,0.0,330.0,4.9,,1016.8,
2019-05-21,283.4,280.9,286.4,4.6,0.0,89.0,6.2,,1018.3,
2019-05-22,292.8,283.8,301.4,18.8,0.0,172.0,6.6,,1010.3,
2019-05-23,294.8,290.9,297.5,0.8,0.0,265.0,6.0,,1014.5,
2019-05-24,291.2,286.4,298.8,2.3,0.0,95.0,3.6,,1017.0,
2019-05-25,298.4,295.3,301.4,0.0,0.0,242.0,5.4,,1011.9,
2019-05-26,293.1,286.4,298.1,0.3,0.0,15.0,3.2,,1015.8,
2019-05-27,291.0,285.9,297.5,65.0,0.0,104.0,3.1,,1012.3,
2019-05-28,290.3,284.2,294.8,19.1,0.0,331.0,4.3,,1006.3,
2019-05-29,289.4,284.2,296.4,2.5,0.0,128.0,3.3,,1007.4,
2019-05-30,293.2,289.2,299.8,3.0,0.0,191.0,2.8,,1007.1,
2019-05-31,295.6,289.2,301.4,0.0,0.0,230.0,4.0,,1009.8,
2019-06-01,293.4,285.3,300.9,5.3,0.0,259.0,3.9,,1007.7,
2019-06-02,289.3,284.8,293.8,0.0,0.0,39.0,3.8,,1012.9,
2019-06-03,287.9,283.8,293.1,0.0,0.0,79.0,3.9,,1019.0,
2019-06-04,294.4,288.8,301.4,3.0,0.0,202.0,4.2,,1012.9,
2019-06-05,296.1,288.8,303.1,8.6,0.0,245.0,4.3,,1006.2,
2019-06-06,291.8,287.0,297.5,0.0,0.0,52.0,2.8,,1011.5,
2019-06-07,293.2,287.0,300.3,0.0,0.0,42.0,4.2,,1013.7,
2019-06-08,294.2,288.8,299.2,0.0,0.0,66.0,4.7,,1014.2,
2019-06-09,293.5,291.4,295.9,0.5,0.0,69.0,3.1,,1013.3,
2019-06-10,293.2,289.2,297.5,0.0,0.0,325.0,5.6,,1017.2,
2019-06-11,295.1,287.5,300.9,0.0,0.0,203.0,3.8,,1019.3,
2019-06-12,292.3,286.4,296.4,17.3,0.0,210.0,4.5,,1011.4,
2019-06-13,288.4,284.2,293.8,1.0,0.0,318.0,7.0,,1011.4,
2019-06-14,292.6,284.2,300.3,0.8,0.0,223.0,6.0,,1014.0,
2019-06-15,292.1,287.0,294.8,13.7,0.0,204.0,4.3,,1008.2,
2019-06-16,288.0,286.4,292.5,3.0,0.0,1.0,3.1,,1009.7,
2019-06-17,289.1,286.4,293.1,0.0,0.0,29.0,3.1,,1015.0,
2019-06-18,292.4,287.5,299.2,0.0,0.0,76.0,2.1,,1013.1,
2019-06-19,291.6,286.4,297.0,9.4,0.0,37.0,3.3,,1007.0,
2019-06-20,289.2,285.9,294.2,6.4,0.0,3.0,4.9,,1005.9,
2019-06-21,290.4,284.8,295.3,0.0,0.0,56.0,2.8,,1015.0,
2019-06-22,295.1,289.2,300.3,0.0,0.0,93.0,4.5,,1015.4,
2019-06-23,296.3,292.0,300.9,6.1,0.0,143.0,4.4,,1010.1,
2019-06-24,295.8,292.5,299.2,5.8,0.0,224.0,5.4,,1003.1,
2019-06-25,297.3,290.3,303.8,0.0,0.0,234.0,5.6,,1009.7,
2019-06-26,298.8,294.2,305.3,5.1,0.0,226.0,3.2,,1015.6,
2019-06-27,298.8,293.8,305.3,0.0,0.0,196.0,3.5,,1019.3,
2019-06-28,299.8,295.3,305.9,17.0,0.0,200.0,3.9,,1018.1,
2019-06-29,299.5,295.3,303.8,0.0,0.0,130.0,3.0,,1017.5,
2019-06-30,298.8,295.3,305.3,7.9,0.0,202.0,2.8,,1015.7,
2019-07-01,300.2,294.2,305.9,0.0,0.0,259.0,3.3,,1013.9,
2019-07-02,301.4,294.8,306.4,25.4,0.0,240.0,4.8,,1010.6,
2019-07-03,298.2,294.8,303.1,9.7,0.0,66.0,3.1,,1011.5,
2019-07-04,299.8,294.2,305.9,0.0,0.0,212.0,3.2,,1012.8,
2019-07-05,301.6,297.5,306.4,0.0,0.0,246.0,3.2,,1013.9,
2019-07-06,298.5,294.2,303.1,0.0,0.0,26.0,4.8,,1014.5,
2019-07-07,295.4,292.5,299.2,0.0,0.0,22.0,5.8,,1016.1,
2019-07-08,296.0,291.4,301.4,0.0,0.0,52.0,3.5,,1016.6,
2019-07-09,298.9,292.5,304.8,0.0,0.0,126.0,2.9,,1014.9,
2019-07-10,302.9,297.5,308.8,0.0,0.0,247.0,4.8,,1011.1,
2019-07-11,297.6,293.1,300.9,0.0,0.0,8.0,3.8,,1012.1,
2019-07-12,297.5,289.8,303.8,0.0,0.0,272.0,2.4,,1013.8,
2019-07-13,300.8,295.9,307.5,0.3,0.0,240.0,4.6,,1014.1,
2019-07-14,300.0,295.9,305.3,0.3,0.0,87.0,3.5,,1017.7,
2019-07-15,301.2,297.0,306.4,0.0,0.0,225.0,5.7,,1015.8,
2019-07-16,298.3,295.3,302.0,10.2,0.0,171.0,2.7,,1011.9,
2019-07-17,300.8,296.4,305.9,8.1,0.0,43.0,2.4,,1011.1,
2019-07-18,299.9,294.8,304.2,31.8,0.0,200.0,4.8,,1009.3,
2019-07-19,303.8,300.3,308.1,0.0,0.0,219.0,5.6,,1008.3,
2019-07-20,302.2,297.5,309.2,0.0,0.0,186.0,5.9,,1010.0,
2019-07-21,296.8,294.8,299.8,20.6,0.0,29.0,4.9,,1012.5,
2019-07-22,294.8,290.3,297.5,0.0,0.0,12.0,6.1,,1016.5,
2019-07-23,294.8,289.8,300.3,0.0,0.0,350.0,3.6,,1018.3,
2019-07-24,295.4,289.8,299.8,0.0,0.0,30.0,2.4,,1020.2,
2019-07-25,297.1,290.3,303.1,0.0,0.0,195.0,2.6,,1021.0,
2019-07-26,298.1,293.1,303.1,0.0,0.0,188.0,4.3,,1020.7,
2019-07-27,300.0,295.3,304.8,0.0,0.0,219.0,6.1,,1018.0,
2019-07-28,300.8,295.9,305.3,0.0,0.0,221.0,5.2,,1015.5,
2019-07-29,297.8,294.2,300.9,29.7,0.0,229.0,4.5,,1010.6,
2019-07-30,295.6,292.5,299.2,0.0,0.0,12.0,3.8,,1015.2,
2019-07-31,294.2,290.3,297.5,0.0,0.0,19.0,4.2,,1020.3,
2019-08-01,295.1,288.8,299.8,0.0,0.0,33.0,2.8,,1020.9,
2019-08-02,296.8,290.3,300.9,0.0,0.0,78.0,2.8,,1019.7,
2019-08-03,298.3,290.9,304.8,0.0,0.0,10.0,1.9,,1017.4,
2019-08-04,299.1,295.9,303.1,0.0,0.0,53.0,2.7,,1015.7,
2019-08-05,300.4,294.8,305.9,0.0,0.0,229.0,3.2,,1012.6,
2019-08-06,297.4,294.2,302.5,6.9,0.0,347.0,3.4,,1008.6,
2019-08-07,299.0,293.1,304.2,0.0,0.0,255.0,3.4,,1009.0,
2019-08-08,299.5,294.8,304.2,0.0,0.0,292.0,5.1,,1009.1,
2019-08-09,296.1,290.3,301.4,0.0,0.0,335.0,2.6,,1013.2,
2019-08-10,297.2,292.5,303.1,0.0,0.0,181.0,2.8,,1015.0,
2019-08-11,297.4,293.8,302.0,0.3,0.0,195.0,3.6,,1014.5,
2019-08-12,298.0,295.3,301.4,8.9,0.0,21.0,2.0,,1010.6,
2019-08-13,297.6,294.2,302.5,8.4,0.0,9.0,3.0,,1009.3,
2019-08-14,296.1,292.0,302.0,0.0,0.0,325.0,3.0,,1012.4,
2019-08-15,295.1,291.4,298.8,0.0,0.0,15.0,3.8,,1014.5,
2019-08-16,296.5,291.4,302.5,0.0,0.0,198.0,4.0,,1012.1,
2019-08-17,296.6,293.8,298.8,1.0,0.0,208.0,2.7,,1011.3,
2019-08-18,297.1,293.8,302.0,31.5,0.0,211.0,3.5,,1009.8,
2019-08-19,298.8,294.8,302.5,1.0,0.0,42.0,2.0,,1014.3,
2019-08-20,296.8,293.1,298.8,10.7,0.0,215.0,2.1,,1014.0,
2019-08-21,296.9,291.4,302.0,0.0,0.0,280.0,3.1,,1013.5,
2019-08-22,295.9,293.8,298.8,0.0,0.0,20.0,4.5,,1015.1,
2019-08-23,294.3,292.0,297.0,0.0,0.0,57.0,4.9,,1021.0,
2019-08-24,294.1,290.3,296.4,0.0,0.0,92.0,4.5,,1023.2,
2019-08-25,294.5,289.8,298.8,0.0,0.0,118.0,4.6,,1018.6,
2019-08-26,295.3,292.0,298.8,14.2,0.0,165.0,5.1,,1007.9,
2019-08-27,295.8,292.0,300.3,0.0,0.0,258.0,4.8,,1008.8,
2019-08-28,293.6,288.8,297.5,0.0,0.0,258.0,5.8,,1012.8,
2019-08-29,295.9,288.8,303.1,0.0,0.0,230.0,6.0,,1012.4,
2019-08-30,293.8,289.8,296.4,0.0,0.0,6.0,3.1,,1018.5,
2019-08-31,293.5,290.9,297.5,4.1,0.0,84.0,4.4,,1023.4,
2019-09-01,292.8,289.8,295.9,23.9,0.0,77.0,2.2,,1019.5,
2019-09-02,295.8,289.8,301.4,0.0,0.0,251.0,2.3,,1017.8,
2019-09-03,296.2,293.1,300.3,4.3,0.0,219.0,5.6,,1011.6,
2019-09-04,292.0,289.8,294.2,0.0,0.0,4.0,4.3,,1017.8,
2019-09-05,291.5,287.0,294.2,0.0,0.0,67.0,2.2,,1019.7,
2019-09-06,293.5,291.4,297.0,0.0,0.0,304.0,4.9,,1013.4,
2019-09-07,293.4,287.0,299.2,0.0,0.0,311.0,4.0,,1016.5,
2019-09-08,291.6,289.8,292.5,1.3,0.0,90.0,3.9,,1018.8,
2019-09-09,293.8,289.8,298.8,0.5,0.0,119.0,3.1,,1020.1,
2019-09-10,300.2,295.9,305.9,0.0,0.0,211.0,5.0,,1016.8,
2019-09-11,300.8,294.2,305.9,0.8,0.0,215.0,4.2,,1017.2,
2019-09-12,296.3,293.1,300.9,2.3,0.0,80.0,3.6,,1017.5,
2019-09-13,295.9,289.8,299.2,17.3,0.0,239.0,5.3,,1015.8,
2019-09-14,294.3,287.5,300.3,0.0,0.0,223.0,3.5,,1020.9,
2019-09-15,295.0,290.9,298.8,24.6,0.0,201.0,4.5,,1016.8,
2019-09-16,294.8,292.5,297.5,0.0,0.0,32.0,2.9,,1018.4,
2019-09-17,294.8,292.0,299.2,0.0,0.0,92.0,3.3,,1020.0,
2019-09-18,296.1,290.9,301.4,0.0,0.0,156.0,3.8,,1018.6,
2019-09-19,296.6,290.9,302.5,0.0,0.0,159.0,2.7,,1017.5,
2019-09-20,298.1,293.8,303.1,0.8,0.0,198.0,1.9,,1018.4,
2019-09-21,297.3,294.8,300.3,18.5,0.0,203.0,5.2,,1017.2,
2019-09-22,295.8,292.5,298.8,18.8,0.0,212.0,5.3,,1011.5,
2019-09-23,293.0,289.8,297.0,0.0,0.0,290.0,4.4,,1014.4,
2019-09-24,293.8,287.5,299.8,0.0,0.0,219.0,4.8,,1012.9,
2019-09-25,294.6,291.4,299.8,0.0,0.0,245.0,5.9,,1007.0,
2019-09-26,291.9,287.0,295.9,0.0,0.0,286.0,4.3,,1012.7,
2019-09-27,291.6,288.8,294.8,56.4,0.0,195.0,5.2,,1008.3,
2019-09-28,289.9,288.1,293.1,10.9,0.0,20.0,4.8,,1017.1,
2019-09-29,291.4,289.8,293.8,25.1,0.0,91.0,4.1,,1020.2,
2019-09-30,297.6,292.0,303.8,0.0,0.0,192.0,3.5,,1015.4,
2019-10-01,299.8,295.3,304.2,0.0,0.0,218.0,4.4,,1012.1,
2019-10-02,291.3,288.8,300.3,14.5,0.0,13.0,4.0,,1012.0,
2019-10-03,289.9,283.8,294.2,4.6,0.0,287.0,4.5,,1016.9,
2019-10-04,285.4,282.0,288.1,0.0,0.0,24.0,4.9,,1027.4,
2019-10-05,286.8,282.5,291.4,10.7,0.0,144.0,4.4,,1019.1,
2019-10-06,288.8,283.8,293.8,0.0,0.0,260.0,4.4,,1017.7,
2019-10-07,288.8,282.0,294.8,0.0,0.0,261.0,3.0,,1021.4,
2019-10-08,288.8,282.0,294.8,0.0,0.0,177.0,2.1,,1022.2,
2019-10-09,289.8,284.8,295.3,0.0,0.0,132.0,3.8,,1020.1,
2019-10-10,291.0,285.3,294.8,1.8,0.0,141.0,3.8,,1016.5,
2019-10-11,286.1,277.0,293.1,12.2,0.0,224.0,6.2,,1012.5,
2019-10-12,280.8,275.9,285.9,0.0,0.0,225.0,7.5,,1014.7,
2019-10-13,281.8,276.4,286.4,0.0,0.0,262.0,5.7,,1011.4,
2019-10-14,281.4,277.0,285.9,0.0,0.0,252.0,3.4,,1017.8,
2019-10-15,284.8,278.8,292.0,0.8,0.0,185.0,5.1,,1011.2,
2019-10-16,282.2,279.2,284.8,0.0,0.0,301.0,6.2,,1012.7,
2019-10-17,281.6,278.1,286.4,0.0,0.0,319.0,2.6,,1017.1,
2019-10-18,283.2,277.0,288.8,0.0,0.0,164.0,2.7,,1016.7,
2019-10-19,287.4,280.9,294.2,0.0,0.0,180.0,3.8,,1009.5,
2019-10-20,285.8,283.1,288.8,0.0,0.0,42.0,3.1,,1011.6,
2019-10-21,288.1,284.2,293.1,2.0,0.0,165.0,7.1,,1001.9,
2019-10-22,283.1,280.3,284.2,0.3,0.0,238.0,7.9,,1003.3,
2019-10-23,283.2,277.5,288.8,0.3,0.0,227.0,4.0,,1013.0,
2019-10-24,281.6,278.8,283.8,0.0,0.0,318.0,2.8,,1024.1,
2019-10-25,281.2,278.1,283.1,0.0,0.0,318.0,2.0,,1026.7,
2019-10-26,280.8,277.0,283.8,87.6,0.0,73.0,5.1,,1012.3,
2019-10-27,283.8,279.8,288.1,1.8,0.0,248.0,5.1,,1009.7,
2019-10-28,281.8,278.1,284.2,0.0,0.0,282.0,2.1,,1017.2,
2019-10-29,277.9,275.9,282.0,4.8,0.0,333.0,3.8,,1022.4,
2019-10-30,277.0,273.8,278.8,27.2,25.0,19.0,4.9,,1022.0,
2019-10-31,273.9,269.8,276.4,8.6,51.0,318.0,7.3,,1012.9,
2019-11-01,274.6,269.2,280.9,0.0,0.0,222.0,4.5,,1022.9,
2019-11-02,277.1,273.8,280.3,0.0,0.0,261.0,5.1,,1020.9,
2019-11-03,278.9,272.5,285.3,0.0,0.0,205.0,4.3,,1019.0,
2019-11-04,281.5,277.0,285.3,0.0,0.0,248.0,4.8,,1015.1,
2019-11-05,276.0,272.5,278.8,0.0,0.0,276.0,4.4,,1025.5,
2019-11-06,278.2,272.5,287.5,0.0,0.0,225.0,5.4,,1026.4,
2019-11-07,270.8,267.0,273.8,0.0,0.0,332.0,5.8,,1031.5,
2019-11-08,269.4,264.8,273.8,0.0,0.0,263.0,3.6,,1031.5,
2019-11-09,276.5,270.9,282.0,0.0,0.0,216.0,4.9,,1016.5,
2019-11-10,278.1,275.3,279.8,0.8,0.0,348.0,3.9,,1016.8,
2019-11-11,269.9,263.1,275.9,6.9,51.0,344.0,7.5,,1025.2,
2019-11-12,263.0,260.3,265.9,0.0,51.0,297.0,5.0,,1033.1,
2019-11-13,266.5,262.5,270.9,0.0,51.0,196.0,5.6,,1024.3,
2019-11-14,271.1,269.2,273.8,0.0,51.0,268.0,3.6,,1024.6,
2019-11-15,271.9,267.5,276.4,0.0,25.0,294.0,2.5,,1029.2,
2019-11-16,274.8,271.4,278.8,0.0,0.0,114.0,3.1,,1028.7,
2019-11-17,274.8,271.4,278.8,0.3,0.0,171.0,3.0,,1016.9,
2019-11-18,276.3,275.3,278.8,0.0,0.0,260.0,2.9,,1009.2,
2019-11-19,277.0,275.3,278.1,1.0,0.0,247.0,1.8,,1011.1,
2019-11-20,279.4,277.0,282.5,0.0,0.0,207.0,2.9,,1020.8,
